"Treatment.Act","BA","Recovery","low","med","high"
"Herbicide",79.1,1,11.3981546830694,12.3754233636842,13.3415772144196
"Herbicide",79.2,1,11.3981447398264,12.3756738245958,13.3424736566689
"Herbicide",79.3,1,11.3985071790782,12.3757776359315,13.3420263313778
"Herbicide",79.4,1,11.3986679755463,12.3756487733043,13.3414619608891
"Herbicide",79.5,1,11.398653213114,12.375734870036,13.3412231195446
"Herbicide",79.6,1,11.3991351433381,12.3758257845121,13.3414237748714
"Herbicide",79.7,1,11.3999579322844,12.3761783246103,13.3411235609102
"Herbicide",79.8,1,11.3997294494034,12.3764704292719,13.3409887682809
"Herbicide",79.9,1,11.4005153871677,12.3764972371667,13.3416424837494
"Herbicide",80,1,11.4004036638363,12.3764782004621,13.3414215605821
"Herbicide",80.1,1,11.4002408114986,12.3762917288544,13.3412579731706
"Herbicide",80.2,1,11.4003914497631,12.3765580644378,13.3412786035408
"Herbicide",80.3,1,11.4005638227849,12.3768560467548,13.3411407793055
"Herbicide",80.4,1,11.4010157692147,12.3773773192547,13.3420846075389
"Herbicide",80.5,1,11.4018317099992,12.377302122114,13.3420740106836
"Herbicide",80.6,1,11.40249100655,12.3777648675295,13.3422565874583
"Herbicide",80.7,1,11.4023077103452,12.3782476889231,13.3420697596667
"Herbicide",80.8,1,11.4032089246271,12.3784775813022,13.3418388286423
"Herbicide",80.9,1,11.4027644954858,12.3787311314047,13.3422966801554
"Herbicide",81,1,11.4040920339037,12.3789316079355,13.3418253447806
"Herbicide",81.1,1,11.4052193659849,12.378823273325,13.3422266182854
"Herbicide",81.2,1,11.4056779565461,12.3788713031706,13.3426634351919
"Herbicide",81.3,1,11.4050735740669,12.3790064364945,13.3425727230849
"Herbicide",81.4,1,11.4054582130593,12.3793123339239,13.3423655118935
"Herbicide",81.5,1,11.4054536130466,12.3792925681212,13.3438387851335
"Herbicide",81.6,1,11.4060790442065,12.3793028776102,13.3443737606357
"Herbicide",81.7,1,11.4065119835531,12.3793979901705,13.3448270113805
"Herbicide",81.8,1,11.4075141968201,12.3795305727174,13.343749014257
"Herbicide",81.9,1,11.4074323201796,12.3793993609024,13.3441651641854
"Herbicide",82,1,11.4071085353012,12.379309487174,13.3435417325426
"Herbicide",82.1,1,11.4084721965401,12.3792245524652,13.3439987889541
"Herbicide",82.2,1,11.408454966958,12.3794216928008,13.345269848568
"Herbicide",82.3,1,11.4082218250117,12.3796019270971,13.347166232608
"Herbicide",82.4,1,11.4085285689887,12.3793709178523,13.3478708359615
"Herbicide",82.5,1,11.4085353512223,12.3793384949521,13.3482999482571
"Herbicide",82.6,1,11.4083833042055,12.3791898192699,13.3487298037284
"Herbicide",82.7,1,11.4083743385091,12.379107155261,13.3479646241703
"Herbicide",82.8,1,11.4088099251584,12.3794287615422,13.3480152952024
"Herbicide",82.9,1,11.4088831968499,12.3797968373214,13.3488296662849
"Herbicide",83,1,11.4088134213934,12.3797113296087,13.3502036098232
"Herbicide",83.1,1,11.4091351454476,12.3801498345348,13.3509769307814
"Herbicide",83.2,1,11.409443340676,12.3803938820078,13.3519380448519
"Herbicide",83.3,1,11.4099124858322,12.380432196524,13.3535200877362
"Herbicide",83.4,1,11.4103910419069,12.3811438829141,13.3540637249047
"Herbicide",83.5,1,11.4102869073883,12.3814541268558,13.3541038554495
"Herbicide",83.6,1,11.4088930044272,12.3818195302579,13.3548327953741
"Herbicide",83.7,1,11.4088162246118,12.3820397722211,13.3553622408444
"Herbicide",83.8,1,11.4079574779887,12.3819338962086,13.3562083915206
"Herbicide",83.9,1,11.4086882496766,12.38181229842,13.3572830402625
"Herbicide",84,1,11.4087031786906,12.3819442001884,13.3573078812176
"Herbicide",84.1,1,11.4088597381811,12.382453737069,13.3580362500743
"Herbicide",84.2,1,11.4080931410449,12.3828319749693,13.3588185342879
"Herbicide",84.3,1,11.4094728453414,12.3833335002917,13.359500418725
"Herbicide",84.4,1,11.4096847670508,12.3834152688347,13.3599801761686
"Herbicide",84.5,1,11.4083415378476,12.3835939871386,13.3599723909008
"Herbicide",84.6,1,11.4079348926534,12.3842715548155,13.3594830663023
"Herbicide",84.7,1,11.4078320975274,12.3848123236843,13.3610467319172
"Herbicide",84.8,1,11.4067473295475,12.3850834354328,13.3615189171137
"Herbicide",84.9,1,11.4062524283191,12.3850772944317,13.3611979634811
"Herbicide",85,1,11.4062133306575,12.3850822585364,13.3625883826263
"Herbicide",85.1,1,11.4058843593663,12.3855096222396,13.3635498735912
"Herbicide",85.2,1,11.4046134591272,12.3862233503933,13.3640838044742
"Herbicide",85.3,1,11.4049776270022,12.3865237212055,13.3647438032098
"Herbicide",85.4,1,11.4041177125586,12.3868144661454,13.3649863916988
"Herbicide",85.5,1,11.4039694797837,12.3868009607585,13.3657107678884
"Herbicide",85.6,1,11.4021059224803,12.3868401504798,13.3659013347539
"Herbicide",85.7,1,11.402470773933,12.3864066954752,13.3664313756259
"Herbicide",85.8,1,11.4020686215279,12.386263930999,13.3673410631598
"Herbicide",85.9,1,11.4023002832461,12.3863876587004,13.3686464897653
"Herbicide",86,1,11.4027943928823,12.3864911316975,13.369184079827
"Herbicide",86.1,1,11.4029103493291,12.3870673534112,13.3706519018788
"Herbicide",86.2,1,11.4023723390708,12.3872585123282,13.371329156204
"Herbicide",86.3,1,11.4018270493543,12.3872695409795,13.3719477025398
"Herbicide",86.4,1,11.4020842226342,12.387248956628,13.3725208212768
"Herbicide",86.5,1,11.401916646491,12.3875513270255,13.3733760704975
"Herbicide",86.6,1,11.4005567342201,12.387734525666,13.3736495344141
"Herbicide",86.7,1,11.4000281942134,12.38838400603,13.3737978619939
"Herbicide",86.8,1,11.4000010168128,12.3885521699667,13.37357148825
"Herbicide",86.9,1,11.3998977074209,12.3891172935033,13.3745476157695
"Herbicide",87,1,11.3992145299136,12.3890223960524,13.3758509722448
"Herbicide",87.1,1,11.3985181563429,12.3886223891227,13.3769150980474
"Herbicide",87.2,1,11.3985151920527,12.388973560302,13.3777068841716
"Herbicide",87.3,1,11.3973905362741,12.3893799310445,13.3785597078642
"Herbicide",87.4,1,11.3979398712986,12.389361546888,13.3797486745095
"Herbicide",87.5,1,11.397684955305,12.3895350125879,13.3813989852136
"Herbicide",87.6,1,11.3979455988086,12.3897519389171,13.3830481411961
"Herbicide",87.7,1,11.3970833238119,12.3899265362382,13.3838286713075
"Herbicide",87.8,1,11.3969534855693,12.3899579682096,13.3847669892263
"Herbicide",87.9,1,11.3968271728294,12.3899887776045,13.3859567718386
"Herbicide",88,1,11.3967087522807,12.3898519361652,13.3871229098306
"Herbicide",88.1,1,11.3961492194646,12.3902135878956,13.3884103444739
"Herbicide",88.2,1,11.3961860562523,12.3904443663396,13.3900217629437
"Herbicide",88.3,1,11.3965396444647,12.3903153071418,13.3898202277264
"Herbicide",88.4,1,11.3962254724185,12.3905269938453,13.3913313756888
"Herbicide",88.5,1,11.3957770837444,12.3906079007984,13.391629295751
"Herbicide",88.6,1,11.3951585594218,12.3911358922641,13.3926111117246
"Herbicide",88.7,1,11.3946723648146,12.3915478490636,13.3940779990621
"Herbicide",88.8,1,11.394686835968,12.3919788006276,13.3951787970125
"Herbicide",88.9,1,11.395091828251,12.3925436021041,13.396717567113
"Herbicide",89,1,11.394517798746,12.3924558439864,13.3971278952314
"Herbicide",89.1,1,11.3945032339369,12.3931322665609,13.3980541464808
"Herbicide",89.2,1,11.3944774453879,12.3935051373444,13.3987581323473
"Herbicide",89.3,1,11.3938740666991,12.3936625859817,13.3994924778158
"Herbicide",89.4,1,11.3938837540841,12.3938008548892,13.4002644244925
"Herbicide",89.5,1,11.393765300514,12.3941155042471,13.4016619650086
"Herbicide",89.6,1,11.3931730837549,12.3939751320924,13.4029627924447
"Herbicide",89.7,1,11.3936442276866,12.3943410720595,13.4054626197123
"Herbicide",89.8,1,11.3925535506919,12.3946504010687,13.4069888028711
"Herbicide",89.9,1,11.39167577367,12.3945888334588,13.408477866611
"Herbicide",90,1,11.3910256474111,12.3948397960263,13.40996518192
"Herbicide",90.1,1,11.3905429043111,12.39572640033,13.4114039627013
"Herbicide",90.2,1,11.3900231477764,12.395948964145,13.4115524207144
"Herbicide",90.3,1,11.3886927839909,12.3960914378454,13.4130125183929
"Herbicide",90.4,1,11.3889554353123,12.3959089257601,13.4138718745538
"Herbicide",90.5,1,11.3881779955365,12.3958228207775,13.4136870012967
"Herbicide",90.6,1,11.3878360885629,12.3962415389379,13.4155457866149
"Herbicide",90.7,1,11.3878553107478,12.3962169436248,13.4173232939167
"Herbicide",90.8,1,11.3880617371775,12.3963747298921,13.4187127468962
"Herbicide",90.9,1,11.3873799435065,12.3961707134597,13.418785144058
"Herbicide",91,1,11.3867178606827,12.3962723053681,13.4201364921854
"Herbicide",91.1,1,11.3853409160318,12.3968015330883,13.4205252245319
"Herbicide",91.2,1,11.385366596744,12.3967684266202,13.4217285588756
"Herbicide",91.3,1,11.3850952281507,12.3967687852844,13.4237321104983
"Herbicide",91.4,1,11.3837680352256,12.3966487618083,13.4258126487268
"Herbicide",91.5,1,11.3832244488128,12.3966123341582,13.427124698015
"Herbicide",91.6,1,11.3819137140445,12.3967762252722,13.4282314532994
"Herbicide",91.7,1,11.3814299795448,12.3972568726893,13.4289941888666
"Herbicide",91.8,1,11.3809781511819,12.397457817038,13.4309940535119
"Herbicide",91.9,1,11.3800390900853,12.3977161647162,13.4326368773613
"Herbicide",92,1,11.3790087041535,12.3978568602135,13.4335675524148
"Herbicide",92.1,1,11.3786141568246,12.3977748199814,13.4344489397944
"Herbicide",92.2,1,11.3773304989734,12.3986627951624,13.4355877905764
"Herbicide",92.3,1,11.3761584792237,12.3991965644407,13.4371268642515
"Herbicide",92.4,1,11.3746817150596,12.3994272146449,13.4389083298289
"Herbicide",92.5,1,11.3732463323731,12.3996235143985,13.4400049730644
"Herbicide",92.6,1,11.3720361693961,12.4001516372955,13.4418576918641
"Herbicide",92.7,1,11.3713863869729,12.4002960852027,13.4430594575673
"Herbicide",92.8,1,11.3714078388524,12.4004398366423,13.4442393898961
"Herbicide",92.9,1,11.3716557109749,12.4003755221655,13.4460193684103
"Herbicide",93,1,11.3697724775454,12.4005336833854,13.4466752192276
"Herbicide",93.1,1,11.3702114247644,12.4009009978611,13.4473050759605
"Herbicide",93.2,1,11.3697032516944,12.4012516423588,13.4489578805772
"Herbicide",93.3,1,11.3696270177463,12.4019969435381,13.4488578803738
"Herbicide",93.4,1,11.3689347624314,12.4018616353809,13.4506597991354
"Herbicide",93.5,1,11.3682217793874,12.4019089849683,13.4516909100264
"Herbicide",93.6,1,11.3668917666556,12.4021855214971,13.452709667802
"Herbicide",93.7,1,11.3657469312168,12.4023575859016,13.4548262535261
"Herbicide",93.8,1,11.3651128629957,12.4028274115391,13.4570693908764
"Herbicide",93.9,1,11.3647608378425,12.4029054260336,13.4589230129259
"Herbicide",94,1,11.3637476715654,12.4030888311317,13.4600215642309
"Herbicide",94.1,1,11.3631658932331,12.4037016184181,13.4614435275762
"Herbicide",94.2,1,11.3622051251426,12.4038903068736,13.4628691395132
"Herbicide",94.3,1,11.3614170434675,12.404341469807,13.4647190902663
"Herbicide",94.4,1,11.3609935330156,12.4042437916304,13.4657755223683
"Herbicide",94.5,1,11.3601356848089,12.4047149958338,13.4669326271815
"Herbicide",94.6,1,11.3595903504964,12.4051104217038,13.4680826004526
"Herbicide",94.7,1,11.3590676896412,12.4053634947194,13.4692005667615
"Herbicide",94.8,1,11.3582133555756,12.405542785129,13.4700307866663
"Herbicide",94.9,1,11.3572799125348,12.4057014310236,13.4711749695298
"Herbicide",95,1,11.3560830120001,12.4060104828806,13.4721373838922
"Herbicide",95.1,1,11.3557272828117,12.4058697851566,13.4728464739746
"Herbicide",95.2,1,11.3547399479121,12.4061184341351,13.4749965510171
"Herbicide",95.3,1,11.3544112572068,12.4064607355431,13.4760322297032
"Herbicide",95.4,1,11.3521777989043,12.4064761631448,13.4769235786125
"Herbicide",95.5,1,11.3514495200238,12.4066551925208,13.4779285480675
"Herbicide",95.6,1,11.3511479259463,12.4072391780225,13.4787429056913
"Herbicide",95.7,1,11.3501780372194,12.4075474340204,13.4799991823751
"Herbicide",95.8,1,11.3492219199609,12.4080046509426,13.4817217097375
"Herbicide",95.9,1,11.3498540094778,12.4084300765076,13.4826451705952
"Herbicide",96,1,11.349727331015,12.4084860702083,13.4840048521225
"Herbicide",96.1,1,11.3486472714344,12.4084694050259,13.4860317531663
"Herbicide",96.2,1,11.3469113382492,12.4083146087732,13.4869168307279
"Herbicide",96.3,1,11.346195261988,12.4087321500357,13.4891061407267
"Herbicide",96.4,1,11.344915717905,12.408911914182,13.4900969888594
"Herbicide",96.5,1,11.3438752146933,12.4083693761048,13.4915801275693
"Herbicide",96.6,1,11.3433040754303,12.4085431801524,13.4915922186528
"Herbicide",96.7,1,11.3423984283756,12.4084660348553,13.4927501610657
"Herbicide",96.8,1,11.3413030022562,12.4086790888959,13.4943577686971
"Herbicide",96.9,1,11.3395883298359,12.4089271209511,13.4951844037885
"Herbicide",97,1,11.3376068081571,12.4095552840682,13.495870691723
"Herbicide",97.1,1,11.3377816201593,12.4098405068857,13.4972257459748
"Herbicide",97.2,1,11.3380961088285,12.4099589828224,13.499511351473
"Herbicide",97.3,1,11.3359341701543,12.4103793147925,13.5009407863532
"Herbicide",97.4,1,11.3352994343301,12.4105093011893,13.5020046300422
"Herbicide",97.5,1,11.334731639659,12.4105603405272,13.503430049975
"Herbicide",97.6,1,11.3328809507237,12.4108374500987,13.5031379255838
"Herbicide",97.7,1,11.3296744742789,12.4113569491581,13.5049550220522
"Herbicide",97.8,1,11.329247497273,12.4114823393304,13.5066372090869
"Herbicide",97.9,1,11.3285570843292,12.4115063911967,13.5067324631533
"Herbicide",98,1,11.3283314793328,12.4118189139534,13.5092526986202
"Herbicide",98.1,1,11.3264091323531,12.4121141480918,13.5098893381486
"Herbicide",98.2,1,11.3257227376017,12.4123726772756,13.5101243380589
"Herbicide",98.3,1,11.325202763779,12.4126572114211,13.5114973951873
"Herbicide",98.4,1,11.3246635204481,12.4129651325331,13.5131206210688
"Herbicide",98.5,1,11.3233211980374,12.4128826732851,13.5147409011035
"Herbicide",98.6,1,11.3237161334513,12.4131607004519,13.5163605496731
"Herbicide",98.7,1,11.3229358401402,12.4135691410932,13.5179894822447
"Herbicide",98.8,1,11.3229238124691,12.4136004941694,13.5196082898319
"Herbicide",98.9,1,11.3224335431794,12.413572210495,13.521067902738
"Herbicide",99,1,11.3219592706932,12.4142956487762,13.5223947491999
"Herbicide",99.1,1,11.3206818179983,12.4143563517995,13.5244917986656
"Herbicide",99.2,1,11.3199410681866,12.4145688735191,13.5262520610693
"Herbicide",99.3,1,11.3181921649373,12.4143085159974,13.5277453631012
"Herbicide",99.4,1,11.3168555508936,12.4141318522094,13.5288872448852
"Herbicide",99.5,1,11.3156258771948,12.4142133273866,13.5304404595225
"Herbicide",99.6,1,11.3146812328285,12.4142959372409,13.5322024272353
"Herbicide",99.7,1,11.3139724658104,12.4145173864007,13.532922521878
"Herbicide",99.8,1,11.3123870156386,12.4144412420246,13.5347473859821
"Herbicide",99.9,1,11.3119992612669,12.4143882423652,13.5362311107975
"Herbicide",100,1,11.3113652055945,12.4143362516256,13.5382909926236
"Herbicide",100.1,1,11.3098864620445,12.4144692685621,13.538879411314
"Herbicide",100.2,1,11.3084358160452,12.414526510626,13.5406034032958
"Herbicide",100.3,1,11.3072635391934,12.4143106246627,13.5427183716753
"Herbicide",100.4,1,11.3060976020712,12.4142139183421,13.5436644274967
"Herbicide",100.5,1,11.3048044450879,12.4146459979124,13.5454709595033
"Herbicide",100.6,1,11.3036831769922,12.4148148998694,13.5476599636269
"Herbicide",100.7,1,11.3025490821431,12.414577013032,13.5497679426897
"Herbicide",100.8,1,11.3014108834279,12.4146455500662,13.5514109976833
"Herbicide",100.9,1,11.3000945830562,12.4146781876968,13.5526053871043
"Herbicide",101,1,11.2990669790811,12.415295071355,13.5537940111039
"Herbicide",101.1,1,11.2985403699176,12.4153060008381,13.5555319580804
"Herbicide",101.2,1,11.2981544644746,12.4158445569047,13.557630125875
"Herbicide",101.3,1,11.2976576220334,12.4160931950191,13.559768434727
"Herbicide",101.4,1,11.2956095131494,12.4164698586305,13.560576644485
"Herbicide",101.5,1,11.2949533666921,12.4163224223179,13.5615547226405
"Herbicide",101.6,1,11.2932916198738,12.4164162431983,13.5631297173686
"Herbicide",101.7,1,11.2927457151763,12.4163003332144,13.5648991111024
"Herbicide",101.8,1,11.2919840149748,12.4166360551252,13.566992281083
"Herbicide",101.9,1,11.2909721250848,12.4169976319803,13.5690534550963
"Herbicide",102,1,11.2898364285648,12.4168463459839,13.5712353039167
"Herbicide",102.1,1,11.2892441642765,12.4170794884559,13.5732836764466
"Herbicide",102.2,1,11.2881272883756,12.4175674994919,13.5756482705291
"Herbicide",102.3,1,11.2857960376054,12.4176499592764,13.5777881303718
"Herbicide",102.4,1,11.2833102369505,12.417615738054,13.5799636136229
"Herbicide",102.5,1,11.2814837704192,12.4179561748683,13.5823546298377
"Herbicide",102.6,1,11.2807666439942,12.4182826532617,13.5844775551777
"Herbicide",102.7,1,11.2791314760613,12.4182595402016,13.5867718166735
"Herbicide",102.8,1,11.2779655282358,12.418192804907,13.5876679687828
"Herbicide",102.9,1,11.2770433649829,12.4182378026717,13.5889040744484
"Herbicide",103,1,11.2756066675735,12.4183033646175,13.5913718143553
"Herbicide",103.1,1,11.2744510145029,12.4184885665536,13.5935469174522
"Herbicide",103.2,1,11.2732785071925,12.4188367351293,13.5949117771871
"Herbicide",103.3,1,11.2719686356787,12.4190541681354,13.5970033692635
"Herbicide",103.4,1,11.2710234560983,12.4193816620173,13.5988804684989
"Herbicide",103.5,1,11.2701243146389,12.4198018643545,13.6005953102221
"Herbicide",103.6,1,11.2686752077903,12.4202041243689,13.6023598146516
"Herbicide",103.7,1,11.2672296583977,12.4204267164022,13.6045879444397
"Herbicide",103.8,1,11.2655169643916,12.4207405774606,13.6062486942394
"Herbicide",103.9,1,11.2645121063852,12.4206453119816,13.6081541764129
"Herbicide",104,1,11.2635100916355,12.4209640542377,13.6105177516688
"Herbicide",104.1,1,11.2624964227485,12.4210844487437,13.6129214505306
"Herbicide",104.2,1,11.2615254141649,12.4212934492013,13.6135927587457
"Herbicide",104.3,1,11.2603834940548,12.4214194095355,13.6150763407983
"Herbicide",104.4,1,11.2590685039962,12.4215169976332,13.6169141361344
"Herbicide",104.5,1,11.2575542900917,12.4214368264866,13.6185985592894
