"Treatment.Act","BA","Recovery","cp.requirements","low","med","high"
"Fire",80.3,0,14,45.3856058847799,76.0870259165655,127.740387518277
"Fire",80.4,0,14,45.3570042122292,75.9999380993922,127.622424389356
"Fire",80.5,0,14,45.3163814503554,75.9360769811973,127.511193933446
"Fire",80.6,0,14,45.2568846487408,75.8630906881469,127.425870685715
"Fire",80.7,0,14,45.2164621531782,75.8210306083762,127.304110962635
"Fire",80.8,0,14,45.1677293148975,75.7455303309757,127.173556755915
"Fire",80.9,0,14,45.1323674969005,75.6547632028693,127.000197938327
"Fire",81,0,14,45.0620227443771,75.5657859420636,126.890520914048
"Fire",81.1,0,14,45.0244599306702,75.4722918978094,126.74926710606
"Fire",81.2,0,14,44.9680393032504,75.3953636886129,126.621746833421
"Fire",81.3,0,14,44.9261507792551,75.3032201710617,126.467247734708
"Fire",81.4,0,14,44.8871582637728,75.2216873291444,126.325491963875
"Fire",81.5,0,14,44.8272556177443,75.1366006902222,126.164406535906
"Fire",81.6,0,14,44.8063837071522,75.0447240198893,126.026346813747
"Fire",81.7,0,14,44.7563188991002,74.9575460896233,125.896094638797
"Fire",81.8,0,14,44.6950223705469,74.873203394198,125.765969946017
"Fire",81.9,0,14,44.633938268141,74.7783524629653,125.616203058927
"Fire",82,0,14,44.5719386683388,74.7050052071357,125.460779812154
"Fire",82.1,0,14,44.5103512414917,74.6073078577654,125.314032735675
"Fire",82.2,0,14,44.4491137955498,74.5079328303486,125.203346369943
"Fire",82.3,0,14,44.4212784195448,74.4290784123622,125.067911451826
"Fire",82.4,0,14,44.3704826432691,74.3475241597222,124.933534520081
"Fire",82.5,0,14,44.3029370239079,74.2793792231482,124.855039691891
"Fire",82.6,0,14,44.255935795716,74.1928782853012,124.680585148136
"Fire",82.7,0,14,44.2042688804335,74.1144429403474,124.54640449737
"Fire",82.8,0,14,44.1555900652721,74.0431235459846,124.389443920436
"Fire",82.9,0,14,44.0950743824963,73.967119633728,124.239266334674
"Fire",83,0,14,44.0486093946975,73.8825952070603,124.106500598428
"Fire",83.1,0,14,44.0160306024054,73.8042915268663,124.023111266647
"Fire",83.2,0,14,43.9456177459257,73.7262177246346,123.917952970787
"Fire",83.3,0,14,43.8613415519168,73.6427761522001,123.799171629048
"Fire",83.4,0,14,43.7845875797252,73.5465841186896,123.650387698506
"Fire",83.5,0,14,43.7335101581021,73.4616155656855,123.542818737798
"Fire",83.6,0,14,43.6460350186696,73.3927984406906,123.419113305383
"Fire",83.7,0,14,43.5880985216806,73.3102562573222,123.355430789099
"Fire",83.8,0,14,43.541375907788,73.2302319655849,123.267885890767
"Fire",83.9,0,14,43.4780249287367,73.1432011123535,123.160883600301
"Fire",84,0,14,43.4013424222566,73.0676733364208,123.093940270648
"Fire",84.1,0,14,43.3324035995371,73.0063952962351,123.003820716251
"Fire",84.2,0,14,43.2754961366351,72.924012354351,122.944346967593
"Fire",84.3,0,14,43.2168911714403,72.8412762070591,122.796248403061
"Fire",84.4,0,14,43.130320121279,72.7728804661863,122.700362313148
"Fire",84.5,0,14,43.0629073935807,72.7080458748695,122.623687543201
"Fire",84.6,0,14,43.003229761116,72.620473163649,122.554010667729
"Fire",84.7,0,14,42.9448632996012,72.5400068820865,122.468147144412
"Fire",84.8,0,14,42.8921362470366,72.4527787960248,122.355807395957
"Fire",84.9,0,14,42.8554590967794,72.3805364301893,122.227343312721
"Fire",85,0,14,42.8052592110042,72.2960232865305,122.129169623499
"Fire",85.1,0,14,42.7425194187297,72.2038008853126,122.018440232797
"Fire",85.2,0,14,42.6799006033018,72.1493235640542,121.920246688535
"Fire",85.3,0,14,42.6174289330861,72.0675662258768,121.811720878886
"Fire",85.4,0,14,42.5888337269041,71.9957965405302,121.713734895387
"Fire",85.5,0,14,42.5224226871918,71.8814866440686,121.663573063588
"Fire",85.6,0,14,42.4757908631798,71.8112778267084,121.536211281801
"Fire",85.7,0,14,42.4246316992571,71.7359188183946,121.463471773826
"Fire",85.8,0,14,42.3566838592685,71.6508098846276,121.398018086393
"Fire",85.9,0,14,42.3290779425535,71.578949067072,121.264002380711
"Fire",86,0,14,42.2650399011255,71.5111189168521,121.119113479735
"Fire",86.1,0,14,42.2229898494663,71.4270959149135,120.996899217208
"Fire",86.2,0,14,42.1796482883733,71.3643251341965,120.871545737416
"Fire",86.3,0,14,42.1316038618677,71.2947994759267,120.820876617515
"Fire",86.4,0,14,42.0880279410037,71.2094605984609,120.705699366668
"Fire",86.5,0,14,42.0186057923142,71.1180585710187,120.63534952197
"Fire",86.6,0,14,41.9580887720977,71.034598653908,120.5007608
"Fire",86.7,0,14,41.9142536191226,70.9754935399253,120.445253018803
"Fire",86.8,0,14,41.8613750758528,70.9116833811076,120.336635375531
"Fire",86.9,0,14,41.7875730825192,70.8385973471368,120.308647456495
"Fire",87,0,14,41.7217128863654,70.7616088013331,120.182210135353
"Fire",87.1,0,14,41.6643263415804,70.6867431829742,120.066612663593
"Fire",87.2,0,14,41.615902700777,70.6200706129034,120.012810710475
"Fire",87.3,0,14,41.5547298173375,70.5405957023552,119.944914509512
"Fire",87.4,0,14,41.4819350354144,70.4511034310494,119.903977682854
"Fire",87.5,0,14,41.413115629103,70.3703933091081,119.805310167816
"Fire",87.6,0,14,41.3221049554145,70.2913872118417,119.76740827225
"Fire",87.7,0,14,41.2553291874715,70.2210086090477,119.692222046713
"Fire",87.8,0,14,41.2017186833435,70.1791079732163,119.647288044759
"Fire",87.9,0,14,41.1504398209099,70.1228583873141,119.590003017094
"Fire",88,0,14,41.1013530841671,70.044497981927,119.468566921086
"Fire",88.1,0,14,41.0414875506827,69.9734349563324,119.381456782113
"Fire",88.2,0,14,40.9770202015181,69.8972683880886,119.260621203571
"Fire",88.3,0,14,40.9007795490543,69.8214987467343,119.160947908567
"Fire",88.4,0,14,40.8309652833732,69.7424748464419,119.050199717317
"Fire",88.5,0,14,40.7920588899812,69.6748138384027,118.971776640647
"Fire",88.6,0,14,40.731849417585,69.5998920605519,118.907106390513
"Fire",88.7,0,14,40.692767955653,69.5227524750541,118.826131086579
"Fire",88.8,0,14,40.6222562644274,69.4403256997371,118.762065193556
"Fire",88.9,0,14,40.5618921237754,69.3616802145494,118.666655502241
"Fire",89,0,14,40.5048964183167,69.2825558821811,118.623067453872
"Fire",89.1,0,14,40.4071262203798,69.199873088835,118.574586872335
"Fire",89.2,0,14,40.3581309552286,69.13143179987,118.542996999216
"Fire",89.3,0,14,40.302540087365,69.0558174367414,118.388846930533
"Fire",89.4,0,14,40.2470239504473,68.9762424734937,118.341724543594
"Fire",89.5,0,14,40.181868261372,68.9003622310127,118.295275339238
"Fire",89.6,0,14,40.1159553458274,68.8339220374565,118.192082089611
"Fire",89.7,0,14,40.0627580898141,68.7542281348059,118.088157379765
"Fire",89.8,0,14,40.009937648145,68.6691641196472,118.047596054936
"Fire",89.9,0,14,39.9682582886199,68.588592885042,117.976977742762
"Fire",90,0,14,39.923134395033,68.5039894972675,117.899762752838
"Fire",90.1,0,14,39.8562099905162,68.4384600331373,117.784247380193
"Fire",90.2,0,14,39.7799600613671,68.3607366660067,117.689083543029
"Fire",90.3,0,14,39.7053247609726,68.2971663281175,117.629889913469
"Fire",90.4,0,14,39.6457007056525,68.2190184963389,117.521577573862
"Fire",90.5,0,14,39.5809233030944,68.1481501937983,117.435322664583
"Fire",90.6,0,14,39.505198752623,68.0774633759684,117.324491539999
"Fire",90.7,0,14,39.4334879383556,68.0143666060315,117.224012989316
"Fire",90.8,0,14,39.3887128075422,67.9342669960372,117.185521525608
"Fire",90.9,0,14,39.3195002381155,67.8480875745135,117.165069351967
"Fire",91,0,14,39.254227713468,67.7711916134835,117.111958056361
"Fire",91.1,0,14,39.178595007398,67.6905568807478,117.070108993692
"Fire",91.2,0,14,39.0848459268172,67.6069438881944,117.003299048758
"Fire",91.3,0,14,39.0109445742034,67.5228631013733,116.9738562186
"Fire",91.4,0,14,38.9486237400735,67.4421259036971,116.841531089258
"Fire",91.5,0,14,38.8774243435376,67.3633453168307,116.783227840027
"Fire",91.6,0,14,38.8174911385541,67.2904156675974,116.789073721389
"Fire",91.7,0,14,38.7732041115102,67.2274559388679,116.777468051918
"Fire",91.8,0,14,38.7142103424408,67.14784266052,116.796312097586
"Fire",91.9,0,14,38.6572631857242,67.0896065245424,116.739194676024
"Fire",92,0,14,38.5770801731068,67.00871259945,116.708128792569
"Fire",92.1,0,14,38.5150712796195,66.9318979036971,116.642531080687
"Fire",92.2,0,14,38.4644536326877,66.8750664037365,116.671858353271
"Fire",92.3,0,14,38.3891822901916,66.8032584656343,116.633424001673
"Fire",92.4,0,14,38.3164479528114,66.7443174470644,116.585790426418
"Fire",92.5,0,14,38.2470898641201,66.6756562182818,116.477843610498
"Fire",92.6,0,14,38.1884766139554,66.5919977433271,116.33757205447
"Fire",92.7,0,14,38.1170366185733,66.5318591507033,116.19381378628
"Fire",92.8,0,14,38.0717264663616,66.4615805567848,116.192525281571
"Fire",92.9,0,14,38.0006766143371,66.3940443736708,116.126045691162
"Fire",93,0,14,37.9295730252773,66.3301962708209,116.037409367743
"Fire",93.1,0,14,37.8658018071947,66.2464646251892,116.021490779483
"Fire",93.2,0,14,37.7879408652697,66.1644096564551,115.976847070675
"Fire",93.3,0,14,37.7042321592035,66.1006682690865,115.914152547474
"Fire",93.4,0,14,37.6340832695279,66.0289295539069,115.872719425508
"Fire",93.5,0,14,37.5590350827387,65.9514762992023,115.875320006997
"Fire",93.6,0,14,37.4894768834087,65.8768409692428,115.858317538511
"Fire",93.7,0,14,37.4236028662989,65.8037592896592,115.894804422108
"Fire",93.8,0,14,37.3658986161443,65.7393148365028,115.827529189061
"Fire",93.9,0,14,37.2851295914596,65.664335861999,115.812157369147
"Fire",94,0,14,37.2087514436563,65.581831524691,115.742771676568
"Fire",94.1,0,14,37.1356629409142,65.5119636544665,115.655762772689
"Fire",94.2,0,14,37.0714425185808,65.4523992168932,115.591896738648
"Fire",94.3,0,14,37.0009815964336,65.3716076355684,115.58747904171
"Fire",94.4,0,14,36.9329948068879,65.3048233943885,115.559628780555
"Fire",94.5,0,14,36.8768436111107,65.2436652874151,115.465074713748
"Fire",94.6,0,14,36.810321709693,65.1714098152059,115.357324962836
"Fire",94.7,0,14,36.7412144936526,65.0984626296458,115.382881088044
"Fire",94.8,0,14,36.6657178999886,65.0237242155253,115.344420524205
"Fire",94.9,0,14,36.5925693703418,64.9499173143511,115.298541568696
"Fire",95,0,14,36.5253494364539,64.8813762266426,115.221869854393
"Fire",95.1,0,14,36.4381722117842,64.7935985619688,115.198962510601
"Fire",95.2,0,14,36.3844957948898,64.7190955272844,115.135494094704
"Fire",95.3,0,14,36.2994533746373,64.6608448207052,115.119901205131
"Fire",95.4,0,14,36.2625782354743,64.602928108947,115.102905215613
"Fire",95.5,0,14,36.1943665414047,64.5271725886359,115.02873922489
"Fire",95.6,0,14,36.1261951473201,64.4664148909878,114.998058048085
"Fire",95.7,0,14,36.0489260470844,64.3980406466621,114.974488082238
"Fire",95.8,0,14,35.9720899817499,64.3321591640259,114.930103677333
"Fire",95.9,0,14,35.9023782795404,64.2597925533356,114.874478335627
"Fire",96,0,14,35.8323717344148,64.2030201030697,114.891405331636
"Fire",96.1,0,14,35.7690898238254,64.1312152539407,114.870418266818
"Fire",96.2,0,14,35.7123868313742,64.0599737398073,114.817410740499
"Fire",96.3,0,14,35.634247660557,63.9833449477972,114.830688625829
"Fire",96.4,0,14,35.5509215178228,63.9088048205309,114.825742749798
"Fire",96.5,0,14,35.4764730619411,63.837942930849,114.771941955197
"Fire",96.6,0,14,35.4202233470188,63.775641591459,114.742154557962
"Fire",96.7,0,14,35.379444499891,63.7254117539654,114.671205052857
"Fire",96.8,0,14,35.3174154859169,63.6652801953817,114.640857349338
"Fire",96.9,0,14,35.2581613827876,63.5873818619018,114.598243673819
"Fire",97,0,14,35.1846740149262,63.5222239624891,114.613362204906
"Fire",97.1,0,14,35.1208184376372,63.4625171034161,114.626320957215
"Fire",97.2,0,14,35.0521729917191,63.4048385791087,114.57757433044
"Fire",97.3,0,14,34.9931644545569,63.3356459509529,114.545560597862
"Fire",97.4,0,14,34.9319193499141,63.2640814804024,114.592968510694
"Fire",97.5,0,14,34.8628984647158,63.189803433025,114.63306182169
"Fire",97.6,0,14,34.7874199687145,63.1209737101759,114.605750987146
"Fire",97.7,0,14,34.7409644390546,63.0574064995263,114.5508435306
"Fire",97.8,0,14,34.6870884316725,63.000663653139,114.506070739674
"Fire",97.9,0,14,34.6072191379201,62.9492820248303,114.462914873835
"Fire",98,0,14,34.5261377478026,62.8951845365384,114.418683400651
"Fire",98.1,0,14,34.44516986717,62.824894728289,114.410120286428
"Fire",98.2,0,14,34.3875286383079,62.7598710079739,114.358864128957
"Fire",98.3,0,14,34.3351852030107,62.7047152770033,114.37955668136
"Fire",98.4,0,14,34.241155720809,62.6354722399421,114.369378099192
"Fire",98.5,0,14,34.166718697171,62.5672427339486,114.351532342051
"Fire",98.6,0,14,34.1071419838455,62.5052228377467,114.314246109494
"Fire",98.7,0,14,34.0503694488164,62.426027167872,114.222175927732
"Fire",98.8,0,14,33.9924468835421,62.3601744000664,114.192046068733
"Fire",98.9,0,14,33.9299569451218,62.2923759004684,114.149460272308
"Fire",99,0,14,33.8539251959292,62.2161471624152,114.126311816784
"Fire",99.1,0,14,33.7920011092782,62.1539798333126,114.123567442036
"Fire",99.2,0,14,33.7306623681431,62.0904726901092,114.136370983232
"Fire",99.3,0,14,33.6637765026441,62.024354811651,114.13947203078
"Fire",99.4,0,14,33.6060835747226,61.9606480613357,114.172705382193
"Fire",99.5,0,14,33.5423273857879,61.8906433719645,114.237268668655
"Fire",99.6,0,14,33.4786162114847,61.8180671402108,114.229847280549
"Fire",99.7,0,14,33.4300207081707,61.7473259087582,114.228115808058
"Fire",99.8,0,14,33.3590543045747,61.6846495513665,114.252936347337
"Fire",99.9,0,14,33.2849861764855,61.625561687602,114.195639697476
"Fire",100,0,14,33.2303196312685,61.5524234215488,114.226373961745
"Fire",100.1,0,14,33.1473369723343,61.4849806180032,114.171312089615
"Fire",100.2,0,14,33.0806576620519,61.4098811793101,114.134704878294
"Fire",100.3,0,14,32.990504179618,61.3467061188282,114.198003839198
"Fire",100.4,0,14,32.9124962778733,61.2807657471568,114.206736303835
"Fire",100.5,0,14,32.8301820408133,61.2207915796266,114.157808455303
"Fire",100.6,0,14,32.7705256087038,61.1449025903302,114.185703715065
"Fire",100.7,0,14,32.6999649331241,61.0729441949111,114.187094062223
"Fire",100.8,0,14,32.6493862162134,61.0093966379394,114.174178709695
"Fire",100.9,0,14,32.5892081320198,60.934390471167,114.134979497826
"Fire",101,0,14,32.5114248136467,60.863142067235,114.156717022503
"Fire",101.1,0,14,32.4321639884868,60.7927672989897,114.15384651935
"Fire",101.2,0,14,32.3611086328639,60.7251635549755,114.139850423091
"Fire",101.3,0,14,32.289502843661,60.6610627733791,114.143101876388
"Fire",101.4,0,14,32.2187339366891,60.5996470926734,114.163557194794
"Fire",101.5,0,14,32.1408767426161,60.5157634056089,114.178485653957
"Fire",101.6,0,14,32.0761020056069,60.442944344658,114.192890607337
"Fire",101.7,0,14,31.9914372596379,60.3801790080047,114.162812045825
"Fire",101.8,0,14,31.9056534848043,60.3328660291277,114.200889606199
"Fire",101.9,0,14,31.8384549128035,60.2794015277248,114.233088686335
"Fire",102,0,14,31.7678209976208,60.2048877359405,114.192005352558
"Fire",102.1,0,14,31.6844828432591,60.1317761835596,114.228296713956
"Fire",102.2,0,14,31.6179547184455,60.0679097671945,114.22424145004
"Fire",102.3,0,14,31.5421149060438,60.0142007192458,114.176949228226
"Fire",102.4,0,14,31.485423960149,59.9472795632109,114.132368836021
"Fire",102.5,0,14,31.4164546211504,59.8804164958362,114.160332422698
"Fire",102.6,0,14,31.3552564492387,59.8236953438258,114.249239381379
"Fire",102.7,0,14,31.2885751873955,59.7575717110859,114.193845650547
"Fire",102.8,0,14,31.2146805725624,59.6861775133964,114.231095908938
"Fire",102.9,0,14,31.1486421409111,59.6193738450894,114.195371375209
"Fire",103,0,14,31.0936543765564,59.5507235483,114.184676270094
"Fire",103.1,0,14,31.0207592641062,59.4919269181632,114.159052637441
"Fire",103.2,0,14,30.9480297223538,59.4298941646866,114.132764188775
"Fire",103.3,0,14,30.8755146719648,59.3705778637521,114.120251073441
"Fire",103.4,0,14,30.7965565880824,59.2986670382755,114.086797167983
"Fire",103.5,0,14,30.7274186071078,59.2320336695333,114.160190662447
"Fire",103.6,0,14,30.6573898803378,59.1652738343805,114.169222912167
"Fire",103.7,0,14,30.5871594312062,59.0934155477085,114.080225872381
"Fire",103.8,0,14,30.528661735039,59.0186402337064,114.118718114523
"Fire",103.9,0,14,30.4470253289042,58.9546285978105,114.14108397796
"Fire",104,0,14,30.371943650491,58.8916891389857,114.119061623437
"Fire",104.1,0,14,30.2941067695568,58.8290905186383,114.08834408244
"Fire",104.2,0,14,30.2325075664551,58.7806286747001,114.112522950871
"Fire",104.3,0,14,30.1595570728173,58.7150781032667,114.178096514593
"Fire",104.4,0,14,30.0875960531716,58.6729398319275,114.147865147479
"Fire",104.5,0,14,30.0168400239643,58.5976593117861,114.163468905779
"Fire",104.6,0,14,29.9529440129522,58.5289132996958,114.212266275281
"Fire",104.7,0,14,29.8930260462275,58.4799986475137,114.216538635484
"Fire",104.8,0,14,29.8114407960588,58.4216123666985,114.225005456703
"Fire",104.9,0,14,29.7560667006081,58.3588190898326,114.221886943542
"Fire",105,0,14,29.6878645857322,58.2951100108611,114.193622535482
"Fire",105.1,0,14,29.6195103849896,58.2275590355083,114.201068387235
"Fire",105.2,0,14,29.5396968528512,58.1538394110709,114.158412695545
"Fire",105.3,0,14,29.4575565544401,58.0933728024564,114.141491829005
"Fire",105.4,0,14,29.3809664965497,58.0267029306194,114.171139349705
"Fire",105.5,0,14,29.2998793006726,57.965854230232,114.157220729875
"Fire",105.6,0,14,29.2370735083813,57.8981787977432,114.138854782871
"Fire",105.7,0,14,29.1730376538257,57.8405761492249,114.097633133221
"Fire",105.8,0,14,29.1060917262407,57.7733582632578,114.083846984089
"Fire",105.9,0,14,29.0390698509148,57.7192201334089,114.059387443029
"Fire",106,0,14,28.9762919327158,57.6541435297404,114.019683730535
"Fire",106.1,0,14,28.9172979825124,57.5951507596502,114.061830393612
"Fire",106.2,0,14,28.871596569046,57.528271339961,114.102154945779
"Fire",106.3,0,14,28.8019083724486,57.454788270443,114.066959243534
